2025314,500522804,500522809,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251110-repoint00044_v001.0002.cdf repoint00044 pivot=90.096
2025314,500523652,500527465,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251110-repoint00044_v001.0002.cdf repoint00044 pivot=90.096
2025314,500530000,500530005,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251110-repoint00044_v001.0002.cdf repoint00044 pivot=90.096
2025314,500531269,500534237,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251110-repoint00044_v001.0002.cdf repoint00044 pivot=90.096
2025314,500535079,500535084,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251110-repoint00044_v001.0002.cdf repoint00044 pivot=90.096
2025314,500536348,500540162,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251110-repoint00044_v001.0002.cdf repoint00044 pivot=90.096
2025314,500545237,500551591,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251110-repoint00044_v001.0002.cdf repoint00044 pivot=90.096
2025315,500553701,500554129,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251111-repoint00045_v001.0002.cdf repoint00045 pivot=90.096
2025318,500844490,500881741,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251114-repoint00048_v001.0002.cdf repoint00048 pivot=90.096
2025318,500883429,500896555,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251114-repoint00048_v001.0002.cdf repoint00048 pivot=90.096
2025319,500896973,500920682,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251115-repoint00049_v001.0002.cdf repoint00049 pivot=90.096
2025319,500921945,500949039,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251115-repoint00049_v001.0002.cdf repoint00049 pivot=90.096
2025319,500951573,500953271,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251115-repoint00049_v001.0002.cdf repoint00049 pivot=90.096
2025320,500995169,500996020,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251116-repoint00050_v001.0001.cdf repoint00050 pivot=90.096
2025320,501018871,501018876,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251116-repoint00050_v001.0001.cdf repoint00050 pivot=90.096
2025320,501026490,501026918,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251116-repoint00050_v001.0001.cdf repoint00050 pivot=90.096
2025320,501027760,501029458,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251116-repoint00050_v001.0001.cdf repoint00050 pivot=90.096
2025320,501030299,501030728,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251116-repoint00050_v001.0001.cdf repoint00050 pivot=90.096
2025320,501032416,501035807,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251116-repoint00050_v001.0001.cdf repoint00050 pivot=90.096
2025320,501040458,501040463,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251116-repoint00050_v001.0001.cdf repoint00050 pivot=90.096
2025320,501045113,501048081,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251116-repoint00050_v001.0001.cdf repoint00050 pivot=90.096
2025320,501048923,501049774,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251116-repoint00050_v001.0001.cdf repoint00050 pivot=90.096
2025320,501054002,501069667,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251116-repoint00050_v001.0001.cdf repoint00050 pivot=90.096
2025321,501070085,501075593,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251117-repoint00051_v001.0002.cdf repoint00051 pivot=90.096
2025321,501076436,501153897,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251117-repoint00051_v001.0002.cdf repoint00051 pivot=90.096
2025322,501156431,501242359,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251118-repoint00052_v001.0002.cdf repoint00052 pivot=90.096
2025323,501242778,501264369,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251119-repoint00053_v001.0002.cdf repoint00053 pivot=90.096
2025323,501266903,501299923,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251119-repoint00053_v001.0002.cdf repoint00053 pivot=90.096
2025323,501300764,501300769,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251119-repoint00053_v001.0002.cdf repoint00053 pivot=90.096
2025323,501302881,501313467,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251119-repoint00053_v001.0002.cdf repoint00053 pivot=90.096
2025323,501314732,501314737,0,59,Lo,1,1,1,1,1,1,1,# from imap_lo_l1b_goodtimes_20251119-repoint00053_v001.0002.cdf repoint00053 pivot=90.096
